36.34 237403.05
36.44 239375.14
36.54 241358.13
36.64 243352.04
36.74 245356.89
36.84 247372.74
36.94 249399.59
37.04 251437.49
37.14 253486.45
37.24 255546.52
37.34 257617.72
37.44 259700.09
37.54 261793.64
37.64 263898.42
37.74 266014.45
37.84 268141.76
37.94 270280.38
38.04 272430.35
38.14 274591.69
38.24 276764.43
38.34 278948.6
38.44 281144.23
38.54 283351.36
38.64 285570.0
38.74 287800.2
38.84 290041.98
38.94 292295.38
39.04 294560.41
39.14 296837.12
39.24 299125.53
39.34 301425.67
39.44 303737.57
39.54 306061.27
39.64 308396.79
39.74 310744.16
39.84 313103.41
39.94 315474.57
40.04 317857.68
40.14 320252.75
40.24 322659.83
40.34 325078.95
40.44 327510.12
40.54 329953.38
40.64 332408.77
40.74 334876.31
40.84 337356.03
40.94 339847.97
41.04 342352.14
41.14 344868.59
41.24 347397.34
41.34 349938.42
41.44 352491.86
41.54 355057.7
41.64 357635.96
41.74 360226.66
41.84 362829.86
41.94 365445.56
42.04 368073.81
42.14 370714.62
42.24 373368.04
42.34 376034.09
42.44 378712.81
42.54 381404.21
42.64 384108.34
42.74 386825.22
42.84 389554.88
42.94 392297.35
43.04 395052.67
43.14 397820.86
43.24 400601.95
43.34 403395.97
43.44 406202.95
43.54 409022.93
43.64 411855.92
43.74 414701.97
43.84 417561.1
43.94 420433.35
44.04 423318.73
44.14 426217.29
44.24 429129.05
44.34 432054.04
44.44 434992.29
44.54 437943.84
44.64 440908.71
44.74 443886.93
44.84 446878.53
44.94 449883.54
45.05 453204.58
45.15 456237.86
45.25 459284.64
45.35 462344.96
45.45 465418.84
45.55 468506.31
45.65 471607.42
45.75 474722.17
45.85 477850.61
45.95 480992.77
46.05 484148.67
46.15 487318.35
46.25 490501.83
46.35 493699.14
46.45 496910.33
46.55 500135.4
46.65 503374.4
46.75 506627.36
46.85 509894.3
46.95 513175.26
47.05 516470.26
47.15 519779.33
47.25 523102.52
47.35 526439.83
47.45 529791.31
47.55 533156.99
47.65 536536.89
47.75 539931.05
47.85 543339.49
47.95 546762.24
48.05 550199.35
48.15 553650.82
48.25 557116.7
48.35 560597.02
48.45 564091.8
48.55 567601.08
48.65 571124.88
48.75 574663.23
48.85 578216.18
48.95 581783.73
49.05 585365.93
49.15 588962.81
49.25 592574.39
49.35 596200.71
49.45 599841.79
49.55 603497.66
49.65 607168.37
49.75 610853.92
49.85 614554.36
49.95 618269.72
50.05 622000.02
50.15 625745.3
50.25 629505.58
50.35 633280.89
50.45 637071.28
50.55 640876.75
50.65 644697.35
50.75 648533.11
50.85 652384.05
50.95 656250.21
51.05 660131.61
51.15 664028.28
51.25 667940.27
51.35 671867.58
51.45 675810.26
51.55 679768.34
51.65 683741.84
51.75 687730.8
51.85 691735.24
51.95 695755.19
52.05 699790.7
52.15 703841.77
52.25 707908.45
52.35 711990.77
52.45 716088.75
52.55 720202.43
52.65 724331.83
52.75 728476.98
52.85 732637.93
52.95 736814.68
53.05 741007.28
53.15 745215.76
53.25 749440.14
53.35 753680.46
53.45 757936.74
53.55 762209.01
53.65 766497.32
53.75 770801.67
53.85 775122.11
53.95 779458.67
54.05 783811.37
54.15 788180.25
54.25 792565.33
54.35 796966.64
54.45 801384.23
54.55 805818.1
54.65 810268.3
54.75 814734.86
54.85 819217.8
54.95 823717.16
55.06 828685.44
55.16 833219.37
55.26 837769.8
55.36 842336.77
55.46 846920.31
55.56 851520.45
55.66 856137.22
55.76 860770.64
55.86 865420.75
55.96 870087.58
56.06 874771.16
56.16 879471.51
56.26 884188.68
56.36 888922.68
56.46 893673.55
56.56 898441.31
56.66 903226.01
56.76 908027.66
56.86 912846.31
56.96 917681.96
57.06 922534.67
57.16 927404.46
57.26 932291.35
57.36 937195.38
57.46 942116.58
57.56 947054.98
57.66 952010.6
57.76 956983.49
57.86 961973.66
57.96 966981.15
58.06 972005.99
58.16 977048.2
58.26 982107.82
58.36 987184.89
58.46 992279.42
58.56 997391.44
58.66 1002521.0
58.76 1007668.11
58.86 1012832.81
58.96 1018015.13
59.06 1023215.1
59.16 1028432.75
59.26 1033668.1
59.36 1038921.19
59.46 1044192.05
59.56 1049480.71
59.66 1054787.19
59.76 1060111.54
59.86 1065453.77
59.96 1070813.92
60.06 1076192.01
60.16 1081588.09
60.26 1087002.17
60.36 1092434.29
60.46 1097884.48
60.56 1103352.77
60.66 1108839.19
60.76 1114343.76
60.86 1119866.52
60.96 1125407.5
61.06 1130966.73
61.16 1136544.23
61.26 1142140.05
61.36 1147754.2
61.46 1153386.72
61.56 1159037.63
61.66 1164706.98
61.76 1170394.78
61.86 1176101.08
61.96 1181825.88
62.06 1187569.24
62.16 1193331.18
62.26 1199111.72
62.36 1204910.9
62.46 1210728.75
62.56 1216565.3
62.66 1222420.57
62.76 1228294.61
62.86 1234187.43
62.96 1240099.07
63.06 1246029.56
63.16 1251978.92
63.26 1257947.19
63.36 1263934.41
63.46 1269940.59
63.56 1275965.76
63.66 1282009.97
63.76 1288073.23
63.86 1294155.58
63.96 1300257.05
64.06 1306377.67
64.16 1312517.47
64.26 1318676.47
64.36 1324854.71
64.46 1331052.22
64.56 1337269.03
64.66 1343505.16
64.76 1349760.66
64.86 1356035.54
64.96 1362329.84
65.07 1369276.03
65.17 1375611.2
65.27 1381965.89
65.37 1388340.12
65.47 1394733.91
65.57 1401147.31
65.67 1407580.34
65.77 1414033.03
65.87 1420505.42
65.97 1426997.52
66.07 1433509.37
66.17 1440041.01
66.27 1446592.45
66.37 1453163.74
66.47 1459754.9
66.57 1466365.96
66.67 1472996.95
66.77 1479647.9
66.87 1486318.84
66.97 1493009.8
67.07 1499720.82
67.17 1506451.91
67.27 1513203.12
67.37 1519974.46
67.47 1526765.98
67.57 1533577.7
67.67 1540409.65
67.77 1547261.86
67.87 1554134.36
67.97 1561027.19
68.07 1567940.36
68.17 1574873.91
68.27 1581827.88
68.37 1588802.29
68.47 1595797.17
68.57 1602812.54
68.67 1609848.45
68.77 1616904.92
68.87 1623981.99
68.97 1631079.67
69.07 1638198.0
69.17 1645337.02
69.27 1652496.74
69.37 1659677.21
69.47 1666878.45
69.57 1674100.49
69.67 1681343.36
69.77 1688607.09
69.87 1695891.71
69.97 1703197.25
70.07 1710523.75
70.17 1717871.22
70.27 1725239.71
70.37 1732629.23
70.47 1740039.83
70.57 1747471.53
70.67 1754924.36
70.77 1762398.35
70.87 1769893.53
70.97 1777409.94
71.07 1784947.59
71.17 1792506.53
71.27 1800086.77
71.37 1807688.36
71.47 1815311.32
71.57 1822955.67
71.67 1830621.46
71.77 1838308.72
71.87 1846017.46
71.97 1853747.72
72.07 1861499.53
72.17 1869272.93
72.27 1877067.93
72.37 1884884.58
72.47 1892722.9
72.57 1900582.92
72.67 1908464.67
72.77 1916368.18
72.87 1924293.48
72.97 1932240.6
73.07 1940209.58
73.17 1948200.43
73.27 1956213.2
73.37 1964247.9
73.47 1972304.58
73.57 1980383.26
73.67 1988483.97
73.77 1996606.74
73.87 2004751.6
73.97 2012918.59
74.07 2021107.72
74.17 2029319.04
74.27 2037552.56
74.37 2045808.33
74.47 2054086.37
74.57 2062386.71
74.67 2070709.38
74.77 2079054.41
74.87 2087421.83
74.97 2095811.67
75.08 2105066.43
75.18 2113503.45
75.28 2121962.99
75.38 2130445.08
75.48 2138949.73
75.58 2147476.99
75.68 2156026.89
75.78 2164599.45
75.88 2173194.7
75.98 2181812.68
76.08 2190453.41
76.18 2199116.92
76.28 2207803.25
76.38 2216512.42
76.48 2225244.47
76.58 2233999.42
76.68 2242777.3
76.78 2251578.15
76.88 2260401.99
76.98 2269248.86
77.08 2278118.78
77.18 2287011.79
77.28 2295927.9
77.38 2304867.17
77.48 2313829.6
77.58 2322815.24
77.68 2331824.12
77.78 2340856.26
77.88 2349911.69
77.98 2358990.45
78.08 2368092.56
78.18 2377218.05
78.28 2386366.96
78.38 2395539.31
78.48 2404735.14
78.58 2413954.47
78.68 2423197.34
78.78 2432463.76
78.88 2441753.79
78.98 2451067.43
79.08 2460404.73
79.18 2469765.72
79.28 2479150.42
79.38 2488558.86
79.48 2497991.08
79.58 2507447.1
79.68 2516926.95
79.78 2526430.67
79.88 2535958.28
79.98 2545509.82
80.08 2555085.31
80.18 2564684.78
80.28 2574308.27
80.38 2583955.81
80.48 2593627.41
80.58 2603323.12
80.68 2613042.97
80.78 2622786.98
80.88 2632555.18
80.98 2642347.61
81.08 2652164.29
81.18 2662005.25
81.28 2671870.53
81.38 2681760.15
81.48 2691674.15
81.58 2701612.55
81.68 2711575.38
81.78 2721562.68
81.88 2731574.47
81.98 2741610.79
82.08 2751671.66
82.18 2761757.12
82.28 2771867.18
82.38 2782001.9
82.48 2792161.28
82.58 2802345.37
82.68 2812554.2
82.78 2822787.79
82.88 2833046.17
82.98 2843329.38
83.08 2853637.44
83.18 2863970.38
83.28 2874328.24
83.38 2884711.04
83.48 2895118.82
83.58 2905551.6
83.68 2916009.42
83.78 2926492.29
83.88 2937000.27
83.98 2947533.36
84.08 2958091.61
84.18 2968675.05
84.28 2979283.7
84.38 2989917.59
84.48 3000576.76
84.58 3011261.23
84.68 3021971.03
84.78 3032706.2
84.88 3043466.76
84.98 3054252.75
85.09 3066146.73
85.19 3076986.21
85.29 3087851.2
85.39 3098741.74
85.49 3109657.86
85.59 3120599.58
85.69 3131566.94
85.79 3142559.96
85.89 3153578.69
85.99 3164623.14
86.09 3175693.35
86.19 3186789.34
86.29 3197911.15
86.39 3209058.81
86.49 3220232.35
86.59 3231431.79
86.69 3242657.17
86.79 3253908.52
86.89 3265185.86
86.99 3276489.23
87.09 3287818.66
87.19 3299174.17
87.29 3310555.8
87.39 3321963.58
87.49 3333397.54
87.59 3344857.7
87.69 3356344.1
87.79 3367856.77
87.89 3379395.73
87.99 3390961.02
88.09 3402552.67
88.19 3414170.7
88.29 3425815.16
88.39 3437486.05
88.49 3449183.43
88.59 3460907.31
88.69 3472657.73
88.79 3484434.72
88.89 3496238.3
88.99 3508068.51
89.09 3519925.38
89.19 3531808.94
89.29 3543719.21
89.39 3555656.23
89.49 3567620.02
89.59 3579610.62
89.69 3591628.06
89.79 3603672.37
89.89 3615743.57
89.99 3627841.7
90.09 3639966.79
90.19 3652118.87
90.29 3664297.96
90.39 3676504.1
90.49 3688737.31
90.59 3700997.64
90.69 3713285.1
90.79 3725599.72
90.89 3737941.55
90.99 3750310.6
91.09 3762706.9
91.19 3775130.5
91.29 3787581.41
91.39 3800059.67
91.49 3812565.3
91.59 3825098.35
91.69 3837658.83
91.79 3850246.77
91.89 3862862.22
91.99 3875505.19
92.09 3888175.72
92.19 3900873.83
92.29 3913599.56
92.39 3926352.94
92.49 3939134.0
92.59 3951942.76
92.69 3964779.26
92.79 3977643.52
92.89 3990535.59
92.99 4003455.48
93.09 4016403.23
93.19 4029378.86
93.29 4042382.41
93.39 4055413.91
93.49 4068473.39
93.59 4081560.87
93.69 4094676.39
93.79 4107819.98
93.89 4120991.66
93.99 4134191.47
94.09 4147419.44
94.19 4160675.59
94.29 4173959.96
94.39 4187272.58
94.49 4200613.48
94.59 4213982.68
94.69 4227380.22
94.79 4240806.13
94.89 4254260.43
94.99 4267743.16
95.1 4282607.03
95.2 4296149.56
95.3 4309720.61
95.4 4323320.2
95.5 4336948.38
95.6 4350605.16
95.7 4364290.58
95.8 4378004.68
95.9 4391747.48
96.0 4405519.0
96.1 4419319.28
96.2 4433148.36
96.3 4447006.26
96.4 4460893.0
96.5 4474808.62
96.6 4488753.16
96.7 4502726.64
96.8 4516729.08
96.9 4530760.53
97.0 4544821.0
97.1 4558910.53
97.2 4573029.16
97.3 4587176.9
97.4 4601353.8
97.5 4615559.88
97.6 4629795.16
97.7 4644059.69
97.8 4658353.48
97.9 4672676.58
98.0 4687029.0
98.1 4701410.78
98.2 4715821.96
98.3 4730262.56
98.4 4744732.6
98.5 4759232.12
98.6 4773761.16
98.7 4788319.74
98.8 4802907.88
98.9 4817525.63
99.0 4832173.0
99.1 4846850.03
99.2 4861556.76
99.3 4876293.2
99.4 4891059.4
99.5 4905855.38
99.6 4920681.16
99.7 4935536.78
99.8 4950422.28
99.9 4965337.68
100.0 4980283.0
