1 100 -5 6 1000
-693.69 -0.82
-691.69 0.86
-689.69 0.11
-687.69 -0.95
-685.69 0.68
-683.68 0.37
-681.68 -1.0
-679.68 0.46
-677.68 0.62
-675.68 -0.97
-673.67 0.2
-671.67 0.81
-669.67 -0.87
-667.67 -0.08
-665.67 0.94
-663.66 -0.71
-661.66 -0.35
-659.66 1.0
-657.66 -0.48
-655.66 -0.6
-653.65 0.98
-651.65 -0.23
-649.65 -0.79
-647.65 0.89
-645.65 0.05
-643.64 -0.93
-641.64 0.73
-639.64 0.32
-637.64 -0.99
-635.64 0.51
-633.63 0.56
-631.63 -0.99
-629.63 0.26
-627.63 0.77
-625.63 -0.9
-623.62 -0.01
-621.62 0.91
-619.62 -0.75
-617.62 -0.29
-615.62 0.99
-613.61 -0.54
-611.61 -0.54
-609.61 0.99
-607.61 -0.28
-605.61 -0.75
-603.6 0.92
-601.6 -0.01
-599.6 -0.9
-597.6 0.77
-595.6 0.26
-593.59 -0.99
-591.59 0.56
-589.59 0.52
-587.59 -0.99
-585.59 0.31
-583.58 0.73
-581.58 -0.93
-579.58 0.04
-577.58 0.89
-575.58 -0.78
-573.57 -0.23
-571.57 0.98
-569.57 -0.59
-567.57 -0.49
-565.57 1.0
-563.56 -0.35
-561.56 -0.71
-559.56 0.94
-557.56 -0.07
-555.56 -0.88
-553.55 0.81
-551.55 0.2
-549.55 -0.97
-547.55 0.61
-545.55 0.47
-543.54 -1.0
-541.54 0.38
-539.54 0.69
-537.54 -0.95
-535.54 0.1
-533.53 0.86
-531.53 -0.82
-529.53 -0.17
-527.53 0.97
-525.53 -0.63
-523.52 -0.43
-521.52 1.0
-519.52 -0.4
-517.52 -0.67
-515.52 0.96
-513.51 -0.14
-511.51 -0.84
-509.51 0.84
-507.51 0.14
-505.51 -0.96
-503.5 0.66
-501.5 0.4
-499.5 -1.0
-497.5 0.43
-495.5 0.64
-493.49 -0.97
-491.49 0.17
-489.49 0.83
-487.49 -0.86
-485.49 -0.11
-483.48 0.95
-481.48 -0.68
-479.48 -0.38
-477.48 1.0
-475.48 -0.45
-473.47 -0.61
-471.47 0.97
-469.47 -0.2
-467.47 -0.81
-465.47 0.87
-463.46 0.08
-461.46 -0.94
-459.46 0.71
-457.46 0.35
-455.46 -1.0
-453.45 0.49
-451.45 0.59
-449.45 -0.98
-447.45 0.23
-445.45 0.79
-443.44 -0.89
-441.44 -0.05
-439.44 0.93
-437.44 -0.73
-435.44 -0.32
-433.43 0.99
-431.43 -0.51
-429.43 -0.57
-427.43 0.99
-425.43 -0.25
-423.42 -0.77
-421.42 0.9
-419.42 0.02
-417.42 -0.92
-415.42 0.75
-413.41 0.29
-411.41 -0.99
-409.41 0.54
-407.41 0.54
-405.41 -0.99
-403.4 0.29
-401.4 0.75
-399.4 -0.91
-397.4 0.01
-395.4 0.9
-393.39 -0.77
-391.39 -0.26
-389.39 0.99
-387.39 -0.56
-385.39 -0.52
-383.38 0.99
-381.38 -0.32
-379.38 -0.73
-377.38 0.93
-375.38 -0.04
-373.37 -0.89
-371.37 0.79
-369.37 0.23
-367.37 -0.98
-365.37 0.59
-363.36 0.48
-361.36 -1.0
-359.36 0.35
-357.36 0.71
-355.36 -0.94
-353.35 0.08
-351.35 0.87
-349.35 -0.81
-347.35 -0.2
-345.35 0.97
-343.34 -0.62
-341.34 -0.46
-339.34 1.0
-337.34 -0.37
-335.34 -0.69
-333.33 0.95
-331.33 -0.11
-329.33 -0.86
-327.33 0.82
-325.33 0.17
-323.32 -0.97
-321.32 0.64
-319.32 0.43
-317.32 -1.0
-315.32 0.4
-313.31 0.66
-311.31 -0.96
-309.31 0.14
-307.31 0.84
-305.31 -0.84
-303.3 -0.14
-301.3 0.96
-299.3 -0.66
-297.3 -0.41
-295.3 1.0
-293.29 -0.43
-291.29 -0.64
-289.29 0.97
-287.29 -0.16
-285.29 -0.83
-283.28 0.86
-281.28 0.11
-279.28 -0.95
-277.28 0.68
-275.28 0.38
-273.27 -1.0
-271.27 0.46
-269.27 0.62
-267.27 -0.97
-265.27 0.19
-263.26 0.81
-261.26 -0.87
-259.26 -0.08
-257.26 0.94
-255.26 -0.7
-253.25 -0.34
-251.25 1.0
-249.25 -0.49
-247.25 -0.59
-245.25 0.98
-243.24 -0.23
-241.24 -0.79
-239.24 0.89
-237.24 0.05
-235.24 -0.93
-233.23 0.73
-231.23 0.32
-229.23 -0.99
-227.23 0.51
-225.23 0.57
-223.22 -0.99
-221.22 0.26
-219.22 0.77
-217.22 -0.9
-215.22 -0.02
-213.21 0.91
-211.21 -0.75
-209.21 -0.29
-207.21 0.99
-205.21 -0.53
-203.2 -0.54
-201.2 0.99
-199.2 -0.29
-197.2 -0.75
-195.2 0.91
-193.19 -0.02
-191.19 -0.9
-189.19 0.77
-187.19 0.26
-185.19 -0.99
-183.18 0.57
-181.18 0.51
-179.18 -0.99
-177.18 0.31
-175.18 0.73
-173.17 -0.93
-171.17 0.05
-169.17 0.89
-167.17 -0.79
-165.17 -0.23
-163.16 0.98
-161.16 -0.59
-159.16 -0.49
-157.16 1.0
-155.16 -0.34
-153.15 -0.71
-151.15 0.94
-149.15 -0.08
-147.15 -0.88
-145.15 0.8
-143.14 0.2
-141.14 -0.97
-139.14 0.61
-137.14 0.46
-135.14 -1.0
-133.13 0.38
-131.13 0.68
-129.13 -0.95
-127.13 0.1
-125.13 0.86
-123.12 -0.83
-121.12 -0.17
-119.12 0.97
-117.12 -0.64
-115.12 -0.44
-113.11 1.0
-111.11 -0.4
-109.11 -0.66
-107.11 0.96
-105.11 -0.13
-103.1 -0.84
-101.1 0.84
-99.1 0.14
-97.1 -0.96
-95.1 0.66
-93.09 0.4
-91.09 -1.0
-89.09 0.43
-87.09 0.64
-85.09 -0.96
-83.08 0.17
-81.08 0.82
-79.08 -0.86
-77.08 -0.11
-75.08 0.95
-73.07 -0.69
-71.07 -0.37
-69.07 1.0
-67.07 -0.46
-65.07 -0.62
-63.06 0.97
-61.06 -0.2
-59.06 -0.81
-57.06 0.87
-55.06 0.08
-53.05 -0.94
-51.05 0.71
-49.05 0.35
-47.05 -1.0
-45.05 0.48
-43.04 0.59
-41.04 -0.98
-39.04 0.23
-37.04 0.79
-35.04 -0.89
-33.03 -0.04
-31.03 0.93
-29.03 -0.73
-27.03 -0.32
-25.03 0.99
-23.02 -0.52
-21.02 -0.56
-19.02 0.99
-17.02 -0.26
-15.02 -0.77
-13.01 0.9
-11.01 0.01
-9.01 -0.92
-7.01 0.75
-5.01 0.29
-3.0 -0.99
-1.0 0.54
1.0 0.54
3.0 -0.99
5.01 0.29
7.01 0.75
9.01 -0.92
11.01 0.01
13.01 0.9
15.02 -0.77
17.02 -0.26
19.02 0.99
21.02 -0.56
23.02 -0.52
25.03 0.99
27.03 -0.32
29.03 -0.73
31.03 0.93
33.03 -0.04
35.04 -0.89
37.04 0.79
39.04 0.23
41.04 -0.98
43.04 0.59
45.05 0.48
47.05 -1.0
49.05 0.35
51.05 0.71
53.05 -0.94
55.06 0.08
57.06 0.87
59.06 -0.81
61.06 -0.2
63.06 0.97
65.07 -0.62
67.07 -0.46
69.07 1.0
71.07 -0.37
73.07 -0.69
75.08 0.95
77.08 -0.11
79.08 -0.86
81.08 0.82
83.08 0.17
85.09 -0.96
87.09 0.64
89.09 0.43
91.09 -1.0
93.09 0.4
95.1 0.66
97.1 -0.96
99.1 0.14
101.1 0.84
103.1 -0.84
105.11 -0.13
107.11 0.96
109.11 -0.66
111.11 -0.4
113.11 1.0
115.12 -0.44
117.12 -0.64
119.12 0.97
121.12 -0.17
123.12 -0.83
125.13 0.86
127.13 0.1
129.13 -0.95
131.13 0.68
133.13 0.38
135.14 -1.0
137.14 0.46
139.14 0.61
141.14 -0.97
143.14 0.2
145.15 0.8
147.15 -0.88
149.15 -0.08
151.15 0.94
153.15 -0.71
155.16 -0.34
157.16 1.0
159.16 -0.49
161.16 -0.59
163.16 0.98
165.17 -0.23
167.17 -0.79
169.17 0.89
171.17 0.05
173.17 -0.93
175.18 0.73
177.18 0.31
179.18 -0.99
181.18 0.51
183.18 0.57
185.19 -0.99
187.19 0.26
189.19 0.77
191.19 -0.9
193.19 -0.02
195.2 0.91
197.2 -0.75
199.2 -0.29
201.2 0.99
203.2 -0.54
205.21 -0.53
207.21 0.99
209.21 -0.29
211.21 -0.75
213.21 0.91
215.22 -0.02
217.22 -0.9
219.22 0.77
221.22 0.26
223.22 -0.99
225.23 0.57
227.23 0.51
229.23 -0.99
231.23 0.32
233.23 0.73
235.24 -0.93
237.24 0.05
239.24 0.89
241.24 -0.79
243.24 -0.23
245.25 0.98
247.25 -0.59
249.25 -0.49
251.25 1.0
253.25 -0.34
255.26 -0.7
257.26 0.94
259.26 -0.08
261.26 -0.87
263.26 0.81
265.27 0.19
267.27 -0.97
269.27 0.62
271.27 0.46
273.27 -1.0
275.28 0.38
277.28 0.68
279.28 -0.95
281.28 0.11
283.28 0.86
285.29 -0.83
287.29 -0.16
289.29 0.97
291.29 -0.64
293.29 -0.43
295.3 1.0
297.3 -0.41
299.3 -0.66
301.3 0.96
303.3 -0.14
305.31 -0.84
307.31 0.84
309.31 0.14
311.31 -0.96
313.31 0.66
315.32 0.4
317.32 -1.0
319.32 0.43
321.32 0.64
323.32 -0.97
325.33 0.17
327.33 0.82
329.33 -0.86
331.33 -0.11
333.33 0.95
335.34 -0.69
337.34 -0.37
339.34 1.0
341.34 -0.46
343.34 -0.62
345.35 0.97
347.35 -0.2
349.35 -0.81
351.35 0.87
353.35 0.08
355.36 -0.94
357.36 0.71
359.36 0.35
361.36 -1.0
363.36 0.48
365.37 0.59
367.37 -0.98
369.37 0.23
371.37 0.79
373.37 -0.89
375.38 -0.04
377.38 0.93
379.38 -0.73
381.38 -0.32
383.38 0.99
385.39 -0.52
387.39 -0.56
389.39 0.99
391.39 -0.26
393.39 -0.77
395.4 0.9
397.4 0.01
399.4 -0.91
401.4 0.75
403.4 0.29
405.41 -0.99
407.41 0.54
409.41 0.54
411.41 -0.99
413.41 0.29
415.42 0.75
417.42 -0.92
419.42 0.02
421.42 0.9
423.42 -0.77
425.43 -0.25
427.43 0.99
429.43 -0.57
431.43 -0.51
433.43 0.99
435.44 -0.32
437.44 -0.73
439.44 0.93
441.44 -0.05
443.44 -0.89
445.45 0.79
447.45 0.23
449.45 -0.98
451.45 0.59
453.45 0.49
455.46 -1.0
457.46 0.35
459.46 0.71
461.46 -0.94
463.46 0.08
465.47 0.87
467.47 -0.81
469.47 -0.2
471.47 0.97
473.47 -0.61
475.48 -0.45
477.48 1.0
479.48 -0.38
481.48 -0.68
483.48 0.95
485.49 -0.11
487.49 -0.86
489.49 0.83
491.49 0.17
493.49 -0.97
495.5 0.64
497.5 0.43
499.5 -1.0
501.5 0.4
503.5 0.66
505.51 -0.96
507.51 0.14
509.51 0.84
511.51 -0.84
513.51 -0.14
515.52 0.96
517.52 -0.67
519.52 -0.4
521.52 1.0
523.52 -0.43
525.53 -0.63
527.53 0.97
529.53 -0.17
531.53 -0.82
533.53 0.86
535.54 0.1
537.54 -0.95
539.54 0.69
541.54 0.38
543.54 -1.0
545.55 0.47
547.55 0.61
549.55 -0.97
551.55 0.2
553.55 0.81
555.56 -0.88
557.56 -0.07
559.56 0.94
561.56 -0.71
563.56 -0.35
565.57 1.0
567.57 -0.49
569.57 -0.59
571.57 0.98
573.57 -0.23
575.58 -0.78
577.58 0.89
579.58 0.04
581.58 -0.93
583.58 0.73
585.59 0.31
587.59 -0.99
589.59 0.52
591.59 0.56
593.59 -0.99
595.6 0.26
597.6 0.77
599.6 -0.9
601.6 -0.01
603.6 0.92
605.61 -0.75
607.61 -0.28
609.61 0.99
611.61 -0.54
613.61 -0.54
615.62 0.99
617.62 -0.29
619.62 -0.75
621.62 0.91
623.62 -0.01
625.63 -0.9
627.63 0.77
629.63 0.26
631.63 -0.99
633.63 0.56
635.64 0.51
637.64 -0.99
639.64 0.32
641.64 0.73
643.64 -0.93
645.65 0.05
647.65 0.89
649.65 -0.79
651.65 -0.23
653.65 0.98
655.66 -0.6
657.66 -0.48
659.66 1.0
661.66 -0.35
663.66 -0.71
665.67 0.94
667.67 -0.08
669.67 -0.87
671.67 0.81
673.67 0.2
675.68 -0.97
677.68 0.62
679.68 0.46
681.68 -1.0
683.68 0.37
685.69 0.68
687.69 -0.95
689.69 0.11
691.69 0.86
693.69 -0.82
695.7 -0.16
697.7 0.96
699.7 -0.64
701.7 -0.43
703.7 1.0
705.71 -0.41
707.71 -0.66
709.71 0.96
711.71 -0.14
713.71 -0.84
715.72 0.85
717.72 0.13
719.72 -0.96
721.72 0.66
723.72 0.41
725.73 -1.0
727.73 0.44
729.73 0.64
731.73 -0.97
733.73 0.17
735.74 0.82
737.74 -0.86
739.74 -0.1
741.74 0.95
743.74 -0.68
745.75 -0.37
747.75 1.0
749.75 -0.46
751.75 -0.61
753.75 0.97
755.76 -0.21
757.76 -0.8
759.76 0.87
761.76 0.08
763.76 -0.94
765.77 0.71
767.77 0.34
769.77 -1.0
771.77 0.49
773.77 0.59
775.78 -0.98
777.78 0.23
779.78 0.79
781.78 -0.89
783.78 -0.05
785.79 0.92
787.79 -0.73
789.79 -0.32
791.79 0.99
793.79 -0.51
795.8 -0.56
797.8 0.99
799.8 -0.26
801.8 -0.77
803.8 0.9
805.81 0.01
807.81 -0.91
809.81 0.75
811.81 0.29
813.81 -0.99
815.82 0.55
817.82 0.54
819.82 -0.99
821.82 0.29
823.82 0.75
825.83 -0.92
827.83 0.02
829.83 0.9
831.83 -0.77
833.83 -0.26
835.84 0.98
837.84 -0.57
839.84 -0.51
841.84 0.99
843.84 -0.32
845.85 -0.72
847.85 0.93
849.85 -0.05
851.85 -0.89
853.85 0.79
855.86 0.22
857.86 -0.98
859.86 0.59
861.86 0.49
863.86 -1.0
865.87 0.35
867.87 0.7
869.87 -0.94
871.87 0.08
873.87 0.87
875.88 -0.81
877.88 -0.19
879.88 0.97
881.88 -0.62
883.88 -0.46
885.89 1.0
887.89 -0.38
889.89 -0.68
891.89 0.95
893.89 -0.11
895.9 -0.85
897.9 0.83
899.9 0.17
901.9 -0.97
903.9 0.64
905.91 0.43
907.91 -1.0
909.91 0.41
911.91 0.66
913.91 -0.96
915.92 0.15
917.92 0.84
919.92 -0.84
921.92 -0.14
923.92 0.96
925.93 -0.67
927.93 -0.4
929.93 1.0
931.93 -0.43
933.93 -0.64
935.94 0.97
937.94 -0.17
939.94 -0.82
941.94 0.86
943.94 0.11
945.95 -0.95
947.95 0.69
949.95 0.37
951.95 -1.0
953.95 0.46
955.96 0.61
957.96 -0.97
959.96 0.2
961.96 0.81
963.96 -0.87
965.97 -0.07
967.97 0.94
969.97 -0.71
971.97 -0.35
973.97 1.0
975.98 -0.49
977.98 -0.59
979.98 0.98
981.98 -0.23
983.98 -0.79
985.99 0.89
987.99 0.04
989.99 -0.93
991.99 0.73
993.99 0.32
996.0 -0.99
998.0 0.52
1000.0 0.56
